author_key,author_name,cover_edition_key,cover_i,ebook_access,edition_count,first_publish_year,has_fulltext,ia,ia_collection,key,language,public_scan_b,title,lending_edition_s,lending_identifier_s,series_key,series_name,series_position,subtitle,id_standard_ebooks,id_project_gutenberg,id_wikisource,id_librivox,genre
"['OL11489785A', 'OL3396589A']","['Jessel', 'Peter Quint']",,,no_ebook,1,2024.0,False,,,/works/OL41892648W,['eng'],False,Abominable Halls,,,,,,,,,,,horror
"['OL14725013A', 'OL13670687A']","['Nicholas Leamy', 'Jacob Jones-Goldstein']",,,no_ebook,1,2020.0,False,,,/works/OL41886092W,['eng'],False,Scary Stuff,,,,,,,,,,,horror
['OL7881921A'],['Travis Perry'],,,no_ebook,1,2015.0,False,,,/works/OL41429329W,['eng'],False,Military and Horror Speculative Fiction and Fact,,,,,,,,,,,horror
['OL2238814A'],['James McNally'],,,no_ebook,1,2018.0,False,,,/works/OL41552871W,['eng'],False,Affected,,,,,,,,,,,horror
['OL14414262A'],['Kipepeo Publishing'],,,no_ebook,1,2015.0,False,,,/works/OL41501935W,['eng'],False,Horror and B-Movie Posters # 2,,,,,,,,,,,horror
['OL14663232A'],['A. Mitchell-Hewson'],,,no_ebook,1,2016.0,False,,,/works/OL41437784W,['eng'],False,Unforgettable Birthday,,,,,,,,,,,horror
['OL14652639A'],['Rogério Nunes'],,,no_ebook,1,2014.0,False,,,/works/OL41371441W,['por'],False,Borbulhar Podre,,,,,,,,,,,horror
['OL9249291A'],['Serena Baldoni'],,,no_ebook,1,2016.0,False,,,/works/OL41714344W,['ita'],False,Evil Devil - Calderone Horror - Vietato Ai Minori,,,,,,,,,,,horror
"['OL3280170A', 'OL14687680A']","['J. W. Wright', 'Janae Hopper']",,,no_ebook,1,2017.0,False,,,/works/OL41613244W,['eng'],False,Bestial Transformation and Other Horrors 2. 0,,,,,,,,,,,horror
['OL14635718A'],['R. C. Horror Adult Coloring Book for Happy Grownups'],,,no_ebook,1,2016.0,False,,,/works/OL41253264W,['eng'],False,Horror Adult Coloring Book for Happy Grownups,,,,,,,,,,,horror
['OL9561104A'],['Sarah Robert'],,,no_ebook,1,2015.0,False,,,/works/OL41113367W,['eng'],False,Creatures of the Night (Horror Coloring Book),,,,,,,,,,,horror
['OL7326708A'],['Henry James'],,,no_ebook,1,2015.0,False,,,/works/OL41179530W,['eng'],False,Turn of the Screw (Gothic Horror Classics),,,,,,,,,,,horror
['OL14688127A'],['Designs Foxy'],,,no_ebook,1,2017.0,False,,,/works/OL41616959W,['eng'],False,Horror Composition Book - College Ruled 200 Pages,,,,,,,,,,,horror
['OL13907275A'],['The miss Valentine'],,,no_ebook,1,2024.0,False,,,/works/OL38656932W,['ita'],False,Buu! Che Paura I Miei Testi Horror,,,,,,,,,,,horror
['OL13862419A'],['Charles Alfred Campbell'],,,no_ebook,1,1944.0,False,,,/works/OL38520904W,['eng'],False,The post-war horror,,,,,,,,,,,horror
['OL14045247A'],['Jr Kevin Wetmore'],,,no_ebook,1,2012.0,False,,,/works/OL39120766W,['eng'],False,Post-9/11 Horror in American Cinema,,,,,,,,,,,horror
"['OL7773449A', 'OL7773448A', 'OL7776007A', 'OL11357545A']","['Scare Street', 'David Longhorn', 'Sara Clancy', 'Merill Ravago']",,,no_ebook,1,2024.0,False,,,/works/OL39177516W,['eng'],False,Hellfire,,,,,,,,,,,horror
"['OL7773449A', 'OL7955887A', 'OL7776007A']","['Scare Street', 'Emma Salam', 'Sara Clancy']",,,no_ebook,1,2024.0,False,,,/works/OL39190914W,['eng'],False,Nesting,,,,,,,,,,,horror
['OL7679877A'],['Rick Wood'],,,no_ebook,1,2022.0,False,,,/works/OL39205999W,['eng'],False,Twelve Days of Christmas Horror Volume 3,,,,,,,,,,,horror
,,,,no_ebook,1,,False,,,/works/OL38849053W,,False,Trapped,,,,,,,,,,,horror
['OL13684341A'],['Nick Snow'],,,no_ebook,1,2009.0,False,,,/works/OL38090551W,['eng'],False,Rocket's Trail,,,,,,,,,,,horror
"['OL7786783A', 'OL7360344A', 'OL7508784A', 'OL13658214A', 'OL13658215A', 'OL13658216A', 'OL3859349A', 'OL7570309A', 'OL7686089A', 'OL13658217A', 'OL7502628A', 'OL9340075A', 'OL7500698A', 'OL7492202A', 'OL7493140A', 'OL10365006A', 'OL7682543A', 'OL13658218A', 'OL7646981A', 'OL7503621A', 'OL9362724A', 'OL7509423A', 'OL9674452A', 'OL7660943A', 'OL7512126A', 'OL13658219A', 'OL3472015A', 'OL7475343A', 'OL13658220A', 'OL2493273A', 'OL7621549A', 'OL7479067A', 'OL7907589A', 'OL747309A', 'OL9865557A', 'OL7639251A']","['P.J. Reed', 'James H. Longmore', 'David Owain Hughes', 'Shawn Chang', 'Brie Manning', 'Abdul-Qaadir Taariq Bakari-Muhammad', 'Kenneth C. Goldman', 'J.L. Lane', 'Justine Johnston Hemmestad', 'Randy R. Rubin', 'Tim J. Finn', 'Wondra Vanian', 'Calvin Demmer', 'Dani Brown', 'Helen Mihajlovic', 'Lyndon D. Johnson', 'Shawn Avery', 'Amber Keener', 'Nicholas Paschall', 'Xtina Marie', 'Matthew Gorman', 'Stephen Helmes', 'Julia Clare', 'Erin Lee', 'Larry Lefkowitz', 'Rebecca Brae', 'Melissa Robitille', 'Alex S. Johnson', 'Maryann Ferrara', 'James Harper', 'Victor H. Rodriguez', 'Kevin J. Kennedy', 'Scarlett R. Algee', 'Jessica Palmer', 'Kaye Terrelonge', 'Kari Holloway']",OL51568604M,14613476.0,no_ebook,1,2016.0,False,,,/works/OL38005541W,,False,Black Candy,,,,,,A Halloween Anthology of Horror,,,,,horror
['OL7645772A'],['Joseph Zettelmaier'],,,no_ebook,1,2017.0,False,,,/works/OL38294226W,['eng'],False,Stage Fright,,,,,,,,,,,horror
['OL7475803A'],['Shane McKenzie'],,,no_ebook,1,2010.0,False,,,/works/OL39680788W,['eng'],False,Ruthless,,,,,,,,,,,horror
['OL4434773A'],['Jeremy Bishop'],,,no_ebook,1,2011.0,False,,,/works/OL39690285W,['eng'],False,THE SENTINEL (A Jane Harper Horror Novel),,,,,,,,,,,horror
['OL5411786A'],['Daniel Willcocks'],,,no_ebook,1,2020.0,False,,,/works/OL42566465W,['eng'],False,Other Side,,,,,,,,,,,horror
['OL8330950A'],['Austin Dragon'],,,no_ebook,1,2025.0,False,,,/works/OL42557240W,['eng'],False,Good Sinister,,,,,,,,,,,horror
"['OL5411786A', 'OL9336445A']","['Daniel Willcocks', 'Julie Hiner']",,,no_ebook,1,2021.0,False,,,/works/OL42566471W,['eng'],False,Omens Call,,,,,,,,,,,horror
['OL14992974A'],['Will Brockliss'],,,no_ebook,1,2025.0,False,,,/works/OL42401360W,['eng'],False,Horror in Ancient Greek and Roman Epic,,,,,,,,,,,horror
['OL15062468A'],['Imbue Editing'],,,no_ebook,1,2025.0,False,,,/works/OL42563641W,['eng'],False,Horror Teen Queens of The 1980s,,,,,,,,,,,horror
['OL786987A'],['John Hunt'],,,no_ebook,1,1845.0,False,,,/works/OL33165863W,['eng'],False,Hours of reflection on horror and pleasure,,,,,,,,,,,horror
"['OL12024699A', 'OL6817971A', 'OL7483844A', 'OL12024700A', 'OL3644205A']","['Stella Berkley', 'Roxanne Rhoads', 'Eden Royce', 'Lila Shaw', 'R. Brennan']",OL45071031M,13121003.0,no_ebook,1,2011.0,False,,,/works/OL33186757W,,False,Sinisterotica,,,,,,,,,,,horror
,,,,no_ebook,1,,False,,,/works/OL33651424W,,False,THE MAMMOTH BOOK OF SHORT HORROR NOVELS,,,,,,,,,,,horror
"['OL2650921A', 'OL13204621A']","['Chris Robertson', 'Grant Cross']",,,no_ebook,1,2014.0,False,,,/works/OL31578453W,,False,Demonic Visions 50 Horror Tales Book 3,,,,,,,,,,,horror
['OL7504038A'],['Rebecca M. Senese'],OL45300127M,13126068.0,no_ebook,1,2013.0,False,,,/works/OL33392290W,,False,Bloody Aversion,,,,,,,,,,,horror
['OL7512008A'],['Matt Shaw'],,,no_ebook,1,2022.0,False,,,/works/OL31160605W,['eng'],False,Cum Shot,,,,,,,,,,,horror
['OL3034505A'],['Brian Moreland'],,,no_ebook,1,2022.0,False,,,/works/OL31126251W,['eng'],False,Blood Sacrifices,,,,,,,,,,,horror
['OL11355870A'],['Larisa Lulla'],,,no_ebook,1,2022.0,False,,,/works/OL31179059W,['eng'],False,Seventeen Best Mysterious and Horror Short Stories,,,,,,,,,,,horror
['OL7512008A'],['Matt Shaw'],,,no_ebook,1,2022.0,False,,,/works/OL31135330W,['eng'],False,Loch Ness,,,,,,,,,,,horror
['OL10804999A'],"['DeSimone, Robert, Jr.']",,,no_ebook,1,2022.0,False,,,/works/OL31144736W,['eng'],False,Midnight Knock,,,,,,,,,,,horror
['OL10047501A'],['S. L. Yarbrough'],,,no_ebook,1,2021.0,False,,,/works/OL31094141W,['eng'],False,"Psychology of... Horror Villains, Survivors, and Victims",,,,,,,,,,,horror
['OL7512008A'],['Matt Shaw'],,,no_ebook,1,2022.0,False,,,/works/OL31094256W,['eng'],False,Shark Week,,,,,,,,,,,horror
['OL474278A'],['Steve Jones'],OL8918704M,885288.0,no_ebook,1,2000.0,False,,,/works/OL3056892W,,False,The Mammoth Book of Best New Horror,,,,,,,,,,,horror
['OL9612107A'],['Cindy Parmiter'],,,no_ebook,1,2019.0,False,,,/works/OL30569485W,['eng'],False,Horror of Skinned Tom & Other Spooky Tales,,,,,,,,,,,horror
['OL10037774A'],['Olin Lester'],,,no_ebook,1,2020.0,False,,,/works/OL30806129W,['eng'],False,Message,,,,,,,,,,,horror
['OL11257132A'],['Mayur Sanap'],,,no_ebook,1,2020.0,False,,,/works/OL30753470W,['eng'],False,Tinder : (a Horror Story about Online Dating),,,,,,,,,,,horror
['OL10874054A'],['Brandon Shane'],,,no_ebook,1,2020.0,False,,,/works/OL30575955W,['eng'],False,Demon's Labyrinth,,,,,,,,,,,horror
,,,,no_ebook,1,,False,,,/works/OL31420616W,,False, Horror Movie The Slain The Way No ,,,,,,,,,,,horror
['OL591204A'],['Saki'],,,no_ebook,1,1972.0,False,,,/works/OL31427312W,,False,"Humor, Horror, and the Supernatural 22 Stories",,,,,,,,,,,horror
['OL11449800A'],['A G Ellington'],,,no_ebook,1,2015.0,False,,,/works/OL31407100W,,False,The Transcender,,,,,,,,,,,horror
['OL9365359A'],['Danny Pearson'],,,no_ebook,1,2018.0,False,,,/works/OL31484615W,,False,The Top Hat (Big Top of Horrors),,,,,,,,,,,horror
['OL11235573A'],['E. D. Casalena'],,,no_ebook,1,2020.0,False,,,/works/OL30694313W,['eng'],False,Vessel,,,,,,,,,,,horror
['OL10886560A'],['Asi Hart'],,,no_ebook,1,2019.0,False,,,/works/OL30501854W,['eng'],False,Many Horrors of Being a Tokyo Waitress,,,,,,,,,,,horror
"['OL11125284A', 'OL8363654A']","['G. R. DAUVOIS', 'R. C. BOWMAN']",,,no_ebook,1,2020.0,False,,,/works/OL30457842W,['eng'],False,Wondrous Blood,,,,,,,,,,,horror
['OL11601963A'],['Jim Mullaney'],,,no_ebook,1,2018.0,False,,,/works/OL31954954W,,False,The 2nd Horror Short Story Collection,,,,,,,,,,,horror
['OL11601963A'],['Jim Mullaney'],,,no_ebook,1,2018.0,False,,,/works/OL31954957W,,False,The 1st Horror Short Story Collection,,,,,,,,,,,horror
['OL10770217A'],['Nina Hobson'],,,no_ebook,1,2016.0,False,,,/works/OL29105481W,['eng'],False,Dark & Demented Anthology - Horror Blinks (Vol. 2),,,,,,,,,,,horror
"['OL10622569A', 'OL10567001A']","['Gláucio Imada Tamura', 'Adriana Leal Belmonte']",OL40140633M,14703538.0,no_ebook,1,2022.0,False,,,/works/OL29183105W,['eng'],False,Fertile Period,,,,,,,,,,,horror
"['OL10017184A', 'OL10017185A']","['Paul Carro', 'Joseph Carro']",,,no_ebook,1,2022.0,False,,,/works/OL29204375W,['eng'],False,Little Coffee Shop of Horrors Anthology 2,,,,,,,,,,,horror
['OL10770217A'],['Nina Hobson'],,,no_ebook,1,2016.0,False,,,/works/OL29124316W,['eng'],False,Dark & Demented Anthology - Horror Shorts - Special Edition,,,,,,,,,,,horror
['OL10798955A'],['Fred Ink'],,,no_ebook,1,2020.0,False,,,/works/OL29193789W,['ger'],False,Hinter Den Winkeln,,,,,,,,,,,horror
"['OL10788902A', 'OL7300624A']","['Hina Sarwar', 'Coloring Books']",,,no_ebook,1,2022.0,False,,,/works/OL32509957W,['eng'],False,Freak of Horror Coloring Book for Teens,,,,,,,,,,,horror
['OL10788902A'],['Hina Sarwar'],,,no_ebook,1,2022.0,False,,,/works/OL32510642W,['eng'],False,Creepy Horror Girls and Pets Coloring Book,,,,,,,,,,,horror
['OL11783058A'],['Antonio Tec'],,,no_ebook,1,2018.0,False,,,/works/OL32490846W,['spa'],False,La poética del horror bolañeano en 2666,,,,,,,,,,,horror
['OL9781604A'],['Mary Danby'],,,no_ebook,1,1978.0,False,,,/works/OL32364083W,['eng'],False,Eighth Fontana Book of Great Horror Stories,,,,,,,,,,,horror
['OL10788902A'],['Hina Sarwar'],,,no_ebook,1,2022.0,False,,,/works/OL32499852W,['eng'],False,Freak of Horror Coloring Book for Adults,,,,,,,,,,,horror
['OL7300624A'],['Coloring Books'],,,no_ebook,1,2022.0,False,,,/works/OL32552173W,['eng'],False,Creepy Kawaii Horror Chibi Coloring Book Paperback,,,,,,,,,,,horror
['OL11721465A'],['Emanuele Crivello'],,,no_ebook,1,2019.0,False,,,/works/OL32309625W,['ita'],False,Joe Dante,,,,,,,,,,,horror
['OL2998942A'],['Martin A. Gonzalez'],,,no_ebook,1,2012.0,False,,,/works/OL34281956W,['eng'],False,Werewolves among Us and Tales of Horror,,,,,,,,,,,horror
['OL3104407A'],['David Brookover'],,,no_ebook,1,2022.0,False,,,/works/OL34299620W,['eng'],False,Death Moon,,,,,,,,,,,horror
"['OL7980332A', 'OL3283940A']","['Joe Morey', 'Tony Richards']",,,no_ebook,1,2022.0,False,,,/works/OL34272866W,['eng'],False,Howling Terror and Other Lovecraftian Horror Stories,,,,,,,,,,,horror
"['OL10788902A', 'OL7300624A']","['Hina Sarwar', 'Coloring Books']",,,no_ebook,1,2022.0,False,,,/works/OL34261889W,['eng'],False,Beautiful Horror Coloring Book for Adults Relaxation,,,,,,,,,,,horror
['OL9568612A'],['Joseph Samuel'],,,no_ebook,1,2022.0,False,,,/works/OL32554476W,['eng'],False,Swine Shed,,,,,,,,,,,horror
['OL11781505A'],['T. K. Wrathbone'],,,no_ebook,1,2019.0,False,,,/works/OL32487200W,['eng'],False,Bones of Wrath,,,,,,,,,,,horror
['OL11528856A'],['Alden Norton'],,,no_ebook,1,1969.0,False,,,/works/OL31691214W,,False,Great Untold Stories of Fantasy and Horror,,,,,,,,,,,horror
['OL11801601A'],['Uriel Martínez'],,,no_ebook,1,2018.0,False,,,/works/OL32531899W,['spa'],False,Los cuervos (y otras historias de horror),,,,,,,,,,,horror
['OL9648940A'],['Joshua Fredlund'],,,no_ebook,1,2021.0,False,,,/works/OL34428818W,['eng'],False,Horror Movies Lines Spirals Hearts Coloring Book,,,,,,,,,,,horror
['OL10313201A'],['Madness Heart Press'],,,no_ebook,1,2023.0,False,,,/works/OL34490615W,['eng'],False,Monstorm,,,,,,,,,,,horror
,,OL46526683M,13157683.0,no_ebook,1,,False,,,/works/OL34307021W,,False,Jeder Dämon hat seinen Preis. Horror Stories.,,,,,,,,,,,horror
"['OL12458800A', 'OL12458801A']","['Ashley Milligan', 'Devinn Milligan']",,,no_ebook,1,2020.0,False,,,/works/OL34438064W,['eng'],False,Nightmares,,,,,,,,,,,horror
['OL6660230A'],['Eliza Lynn Linton'],,,no_ebook,1,2011.0,False,,,/works/OL34242424W,['eng'],False,Witches of Scotland (Fantasy and Horror Classics),,,,,,,,,,,horror
['OL8347397A'],['Arduino Rossi'],,,no_ebook,1,2020.0,False,,,/works/OL34448708W,['eng'],False,Fox's Den,,,,,,,,,,,horror
['OL12472952A'],['Lucian Freitas'],,,no_ebook,1,2019.0,False,,,/works/OL34488317W,['por'],False,Prelúdio,,,,,,,,,,,horror
['OL7756853A'],['Tom Hays'],,,no_ebook,1,2015.0,False,,,/works/OL33940216W,,False,Bait,,,,,,,,,,,horror
['OL3533001A'],['James Egan'],,,no_ebook,1,2018.0,False,,,/works/OL34083240W,['eng'],False,1000 Facts about Horror Movies Vol. 2,,,,,,,,,,,horror
"['OL7070015A', 'OL8212599A']","['Leanne Franklin', 'Ravenel Richardson']",,,no_ebook,1,2010.0,False,,,/works/OL21461701W,['eng'],False,"Many Forms of Fear, Horror and Terror",,,,,,,,,,,horror
['OL8231200A'],['Werner Kurt Giesa'],OL29168043M,10376989.0,no_ebook,1,2019.0,False,,,/works/OL21512119W,,False,DIE VAMPIRKLINIK,,,,,,,,,,,horror
"['OL554155A', 'OL7671914A']","['Arthur Machen', 'Aaron Worth']",,,no_ebook,1,2019.0,False,,,/works/OL21192267W,['eng'],False,Great God Pan and Other Horror Stories,,,,,,,,,,,horror
"['OL92514A', 'OL949842A', 'OL557722A', 'OL2816104A', 'OL53305A', 'OL2835215A']","['Stephen Jones', 'Robert Aickman', 'Helen Marshall', 'Kate Farrell', 'Neil Gaiman', 'Steve Rasnic Tem']",OL28266912M,10194830.0,no_ebook,1,2017.0,False,,,/works/OL20873761W,,False,Best New Horror #27 [Trade Paperback],,,,,,,,,,,horror
['OL2622181A'],['Robert Swindells'],OL10256038M,2421363.0,borrowable,1,1996.0,True,['room13insideworm0000swin'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL22568450W,,False,Room 13 ; Inside the worm,OL10256038M,room13insideworm0000swin,,,,,,,,,horror
['OL2705144A'],['Penny Matthews'],,,no_ebook,1,1992.0,False,,,/works/OL18841350W,['eng'],False,Spine-chilling,,,,,,,,,,,horror
,,,,no_ebook,1,1991.0,False,,,/works/OL18935037W,['eng'],False,Saddam's republic is the republic of horror,,,,,,,,,,,horror
['OL224905A'],['Darrell Schweitzer'],OL8822364M,1956274.0,no_ebook,1,1992.0,False,,,/works/OL1878200W,['eng'],False,Discovering Classic Horror Fiction I (Discovering (Wildside)),,,,,,,,,,,horror
['OL8352716A'],['LLC Red Duke Games'],,,no_ebook,1,2019.0,False,,,/works/OL21863915W,['eng'],False,Necronomnomnom,,,,,,,,,,,horror
['OL3104407A'],['David Brookover'],,,no_ebook,1,2020.0,False,,,/works/OL22250317W,['eng'],False,Dark Fury,,,,,,,,,,,horror
['OL8397725A'],['Christian Brancati'],,,no_ebook,1,2020.0,False,,,/works/OL22207543W,['ita'],False,Casa Della Morte,,,,,,,,,,,horror
['OL560727A'],['Jane West'],OL30104349M,10430860.0,borrowable,1,2008.0,True,['magicmatesholida0000unse'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL22062997W,['eng'],False,Magic mates and the holiday of horrors,OL30104349M,magicmatesholida0000unse,,,,,,,,,horror
['OL22161A'],['H.P. Lovecraft'],OL28346082M,10294259.0,no_ebook,1,1973.0,False,,,/works/OL20922589W,,False,Shuttered Room and Other Tales of Horror,,,,,,,,,,,horror
['OL7305182A'],['Alan Robert'],,,no_ebook,1,2017.0,False,,,/works/OL21136587W,['eng'],False,Beauty of Horror - A Goregeous Coloring Book,,,,,,,,,,,horror
,,OL27098045M,8737734.0,no_ebook,1,2012.0,False,,,/works/OL19913458W,,False,The Year's Best Australian Fantasy & Horror 2011,,,,,,,,,,,horror
"['OL9421479A', 'OL18053A', 'OL28127A', 'OL25963A', 'OL113828A', 'OL21001A', 'OL21093A', 'OL552852A', 'OL617722A', 'OL22161A']","['Robert Friedrich', 'Edith Nesbit', 'Edgar Allan Poe', 'Robert Louis Stevenson', 'Elizabeth Cleghorn Gaskell', 'Henry James', 'Ambrose Bierce', 'Robert E. Howard', 'John William Polidori', 'H.P. Lovecraft']",OL27046090M,8663631.0,no_ebook,1,2014.0,False,,,/works/OL19858166W,,False,Blessings from the Condemned,,,,,,A Horror Legacy,,,,,horror
['OL14687959A'],['Bishop Fallows'],,,public,1,1906.0,True,['completestoryofs0000bish'],['internetarchivebooks'],/works/OL43155476W,['eng'],True,Complete Story of the San Francisco Horror,OL58775500M,completestoryofs0000bish,,,,,,,,,horror
['OL15396408A'],['carlos clarens'],,,borrowable,1,1967.0,True,['illustratedhisto0000carl'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL43230072W,['eng'],False,an illustrated history of the horror film,OL58877446M,illustratedhisto0000carl,,,,,,,,,horror
['OL15305330A'],['Rev. Samuel Fallows'],,,public,1,1906.0,True,['bwb_P9-AUR-223'],['internetarchivebooks'],/works/OL43065789W,['eng'],True,Complete Story of the San Francisco Horror,OL58663771M,bwb_P9-AUR-223,,,,,,,,,horror
['OL2656482A'],['Wilson'],,,public,1,1906.0,True,['bwb_S0-BSL-482'],['internetarchivebooks'],/works/OL43097904W,['eng'],True,San Franciscos Horror of Earthquake and Fire ,OL58702971M,bwb_S0-BSL-482,,,,,,,,,horror
['OL15321479A'],['Bowie V. Ibarra'],,,printdisabled,1,2005.0,True,['bwb_S0-BND-052'],"['internetarchivebooks', 'printdisabled']",/works/OL43096748W,['eng'],False,"Down the Road, A Zombie Horror Story",,,,,,,,,,,horror
"['OL14896012A', 'OL7836677A', 'OL14896013A', 'OL7732536A', 'OL9367056A']","['Sarah Parry', 'H. G. Parry', 'Jodie van de Wetering', 'Hamish Crawford', 'Craig Charlesworth']",,,no_ebook,1,2016.0,False,,,/works/OL42149536W,['eng'],False,Grave Warnings,,,,,,A Short Story Horror Anthology,,,,,horror
['OL727737A'],['Joseph Lanzara'],,,no_ebook,1,2018.0,False,,,/works/OL41851376W,['eng'],False,"Horror Stories by Victorian Masters, Vol. 3",,,,,,,,,,,horror
['OL9869914A'],['Alex Giannini'],,,no_ebook,1,2019.0,False,,,/works/OL44125334W,,False,Horror in Wisconsin (Scary States of Mind),,,,,,,,,,,horror
['OL7478357A'],['Adam Cesare'],,,no_ebook,1,2017.0,False,,,/works/OL44116761W,,False,Exponential,,,,,,,,,,,horror
['OL5257870A'],['Mathias von Gersdorff'],,,no_ebook,1,1997.0,False,,,/works/OL44247632W,['ger'],False,"Satanismus, Horror und Gewaltverherrlichung in den Medien",,,,,,,,,,,horror
['OL15463134A'],['Dr.I.S.Gilada '],,,printdisabled,1,1993.0,True,['sochara.16025.tulasahorrorsofc0000dris'],"['JaiGyan', 'ServantsOfKnowledge-Print', 'printdisabled']",/works/OL43348534W,['eng'],False,Tulasa And The Horrors Of Child Prostitution,,,,,,,,,,,horror
"['OL2389590A', 'OL15359531A']","['Maurice Level', 'Lovecraft Collection']",,,no_ebook,1,1921.0,False,,,/works/OL45310011W,['eng'],False,Crises,,,,,,,,,,,horror
['OL8527651A'],['Morgan Sylvia'],,,no_ebook,1,2025.0,False,,,/works/OL44601863W,['eng'],False,Withering Hours,,,,,,,,,,,horror
,,,,no_ebook,1,1.0,False,,,/works/OL45263045W,,False,The Star book of horror No 2,,,,,,,,,,,horror
['OL922451A'],['Shoo Rayner'],OL11905468M,2991835.0,no_ebook,1,2003.0,False,,,/works/OL4560027W,,False,The Bogey Man (Little Horrors Orchard Crunchies),,,,,,,,,,,horror
['OL922451A'],['Shoo Rayner'],OL11905469M,2991836.0,no_ebook,1,2003.0,False,,,/works/OL4560081W,,False,The Shadow Man (Little Horrors Orchard Crunchies),,,,,,,,,,,horror
['OL9643620A'],['Tony and Carmen'],,,no_ebook,1,2022.0,False,,,/works/OL38366959W,['eng'],False,Diecast Heroes Volume 7 House of Horrors,,,,,,,,,,,horror
['OL7563546A'],['Leigh M. Lane'],OL27294150M,8772729.0,no_ebook,1,2012.0,False,,,/works/OL20114164W,,False,The Hidden Valley Horror: The Whole Story,,,,,,,,,,,horror
['OL1401384A'],['Gary Russell'],OL27279270M,8761509.0,no_ebook,1,2016.0,False,,,/works/OL20099233W,,False,Doctor Who: Horror of the Space Snakes,,,,,,,,,,,horror
['OL1009591A'],['Richard Middleton'],OL27257657M,8750132.0,no_ebook,1,2013.0,False,,,/works/OL20077652W,,False,The Ghost-Ship (Ghost and Horror Stories),,,,,,,,,,,horror
,,OL27258006M,8750261.0,no_ebook,1,,False,,,/works/OL20078000W,,False,Horror 4: Lo Mejor del Terror Contemporáneo,,,,,,,,,,,horror
['OL3887667A'],['A. J. Harper'],,,no_ebook,1,2015.0,False,,,/works/OL20013313W,['eng'],False,iEvil,,,,,,,,,,,horror
"['OL9702959A', 'OL9204165A']","['Liz Grzyb', 'Talie Helene']",OL26788666M,8441632.0,no_ebook,1,2012.0,False,,,/works/OL19330467W,,False,The Year's Best Australian Fantasy & Horror 2011,,,,,,,,,,,horror
"['OL7479499A', 'OL7485610A', 'OL7485611A', 'OL7485612A', 'OL7485613A', 'OL6949222A', 'OL7485614A', 'OL7485615A', 'OL7485616A', 'OL7485617A', 'OL7485618A', 'OL7360406A']","['Post Mortem Press', 'Patrick Scalisi', 'G Elmer Munson', 'Fred McGavran', 'Andrew Risch', 'Lawrence Vernon', 'Alexandro Rios', 'Yarrow Paisely', 'Jason Downes', 'Hal Kempka', 'Paul DeCirce', 'SC Hayden']",OL26804498M,8458704.0,no_ebook,1,2011.0,False,,,/works/OL19347278W,,False,Shadowplay: An Anthology of New Horror Fiction,,,,,,,,,,,horror
['OL5324719A'],['Bill Henkin'],OL26791277M,8444280.0,no_ebook,1,1979.0,False,,,/works/OL19333263W,,False,The Rocky Horror Picture Show Book (Plume),,,,,,,,,,,horror
